band,decl,decl_err,eta_int,extract_type,f_datapoints,f_int,f_int_err,freq_eff,ra,ra_err,runcatid,tau_time,taustart_ts,v_int,xtrsrc
24,27.2618248298,0.168566851794,0.60282279887,1,3659,12.9617996346,5.70361045556,58300780.0,197.933108529,0.17194160007,198,1.0,2017-02-25 02:53:39,60.4831188291,887988
23,27.3017841261,0.11565359226,0.876227011867,0,3614,19.3744302937,5.84924501929,61816408.0,197.896144763,0.118035944959,198,1.0,2017-02-25 02:53:40,0.403482661669,888083
24,27.2618481325,0.190483520993,0.602890121472,1,3660,13.2310167373,6.57988090069,58300780.0,197.933104028,0.194314046663,198,1.0,2017-02-25 02:53:40,60.4913820246,888139
24,27.26185719,0.186050888705,0.602949638496,1,3661,13.3974912583,6.50749724917,58346356.0,197.933095646,0.189790250519,198,1.0,2017-02-25 02:53:41,60.4996440754,888306
23,27.2618614541,0.0975211895005,0.876625505645,0,3615,23.6661721419,6.02159121312,61816408.0,197.89211964,0.0994579265564,198,1.0,2017-02-25 02:53:41,0.403500315226,888257
23,27.2659770698,0.12567738293,0.876573505259,0,3616,19.9281155333,6.53691910827,61816408.0,197.828140648,0.128204509048,198,1.0,2017-02-25 02:53:42,0.403453452854,888428
24,27.2618571913,0.178002158916,0.60306863703,1,3662,13.0914377422,6.08350378226,58346356.0,197.933082572,0.18157536405,198,1.0,2017-02-25 02:53:42,60.5079050257,888478
24,27.2618579815,0.176153336155,0.603189159305,1,3663,13.1223839337,6.03450969962,58346356.0,197.933062444,0.179689245689,198,1.0,2017-02-25 02:53:43,60.5161648447,888649
23,27.2618579815,0.123715706134,0.87649631487,1,3617,19.3281902129,6.24025159171,61816408.0,197.933062444,0.126176036688,198,1.0,2017-02-25 02:53:43,0.403400616056,888717
23,27.2445270176,0.0987712549953,0.876783468044,0,3618,22.5469251676,5.80993487192,61816408.0,197.841681204,0.100711788226,198,1.0,2017-02-25 02:53:44,0.403393942836,888785
24,27.2618579815,0.193114023126,0.603342983121,1,3664,12.487297587,6.29597114476,58300780.0,197.933062444,0.197003998042,198,1.0,2017-02-25 02:53:44,60.5244235945,888839
23,27.2647872828,0.109381683945,0.876883683201,0,3619,21.2664792189,6.0700939729,61816408.0,197.9037945,0.111563683787,198,1.0,2017-02-25 02:53:45,0.40336472591,888941
24,27.261852597,0.175496717959,0.603431344405,1,3665,13.3824482899,6.13119003759,58346356.0,197.933034052,0.179021076305,198,1.0,2017-02-25 02:53:45,60.5326811342,889007
23,27.3356003797,0.122912996779,0.876747720001,0,3620,18.1176761302,5.81499089555,61816408.0,197.956789676,0.125514732444,198,1.0,2017-02-25 02:53:46,0.403303522874,889136
24,27.2618533404,0.147979752238,0.603427869143,1,3666,14.8700505657,5.74359448465,58300780.0,197.933026645,0.150937425744,198,1.0,2017-02-25 02:53:46,60.5409374097,889184
23,27.2998663484,0.107280492191,0.876833654823,0,3621,20.886584022,5.84902035879,61816408.0,197.862585313,0.10949373846,198,1.0,2017-02-25 02:53:47,0.403268687442,889307
24,27.2618681304,0.183098052832,0.603559465076,1,3667,12.8713341381,6.15275265491,58346356.0,197.933031411,0.186782546873,198,1.0,2017-02-25 02:53:47,60.5491927432,889351
23,27.2812712163,0.11250992038,0.876839464079,0,3622,20.108570873,5.90453891182,61816408.0,197.953385197,0.114782113237,198,1.0,2017-02-25 02:53:48,0.403223863277,889456
24,27.2618781265,0.17225468494,0.603515339237,1,3668,14.8446049287,6.67539745697,58300780.0,197.933012879,0.175714976491,198,1.0,2017-02-25 02:53:48,60.5574467684,889500
24,27.2618827677,0.170077467415,0.603587106383,1,3669,13.641259524,6.05668471023,58300780.0,197.933017754,0.173493656532,198,1.0,2017-02-25 02:53:49,60.5656997792,889656
23,27.2625153436,0.104587857814,0.876976269102,0,3623,21.3368189157,5.82282330008,61816408.0,197.92595762,0.106667908599,198,1.0,2017-02-25 02:53:49,0.403195702837,889615
24,27.2618829428,0.178824385444,0.603629357059,1,3670,13.7055149811,6.39851535523,58300780.0,197.9330158,0.182423208192,198,1.0,2017-02-25 02:53:50,60.5739516588,889804
23,27.3433875968,0.0998890301864,0.877221076352,0,3624,22.2122629063,5.79350375003,61816408.0,197.845517819,0.102028707962,198,1.0,2017-02-25 02:53:50,0.403182449168,889772
23,27.3117427431,0.100964651522,0.877439640349,0,3625,22.0174975593,5.80287230058,61816408.0,197.884997423,0.103066275234,198,1.0,2017-02-25 02:53:51,0.403165605018,889931
24,27.2619076465,0.207192470275,0.603832183856,1,3671,11.8399049745,6.40540836113,58346356.0,197.93298928,0.21138609456,198,1.0,2017-02-25 02:53:51,60.5822025861,889979
24,27.2619224338,0.208391132004,0.604015845476,1,3672,11.9338161899,6.4936319164,58300780.0,197.932975039,0.212611283101,198,1.0,2017-02-25 02:53:52,60.5904523804,890155
23,27.2985186689,0.109752098572,0.877517666024,0,3626,21.003646658,6.01714663112,61816408.0,197.927163542,0.112007711089,198,1.0,2017-02-25 02:53:52,0.403132350008,890119
23,27.2641341141,0.103317543189,0.877676412866,0,3627,21.5174784661,5.8013416013,61816408.0,197.844920883,0.105389278002,198,1.0,2017-02-25 02:53:53,0.403106940851,890268
24,27.2619316233,0.223315206489,0.60455594391,1,3673,9.94457220878,5.79919556348,58346356.0,197.93297358,0.227851970099,198,1.0,2017-02-25 02:53:53,60.5987012348,890312
23,27.3017974869,0.110038291498,0.877737489385,0,3628,20.7871334193,5.97175732075,61816408.0,197.773950226,0.112331605438,198,1.0,2017-02-25 02:53:54,0.403070603393,890444
24,27.2619322469,0.230307594306,0.604833003207,1,3674,10.9115805341,6.56259973471,58300780.0,197.932948651,0.23499411827,198,1.0,2017-02-25 02:53:54,60.6069488767,890492
23,27.3121818792,0.108394691269,0.877827888551,0,3629,21.0768280176,5.96403908711,61816408.0,197.939510446,0.110648122551,198,1.0,2017-02-25 02:53:55,0.403038364241,890641
24,27.2619421833,0.170245055584,0.604852948529,1,3675,14.1057657704,6.2692556274,58300780.0,197.93290902,0.17367098198,198,1.0,2017-02-25 02:53:55,60.6151951007,890691
23,27.2359945839,0.111073057485,0.877862885273,0,3630,20.47888542,5.93470516013,61816408.0,197.884058157,0.113243445618,198,1.0,2017-02-25 02:53:56,0.402997943332,890809
24,27.261955106,0.216754042881,0.605471305193,1,3676,9.82912504762,5.56335262242,58398436.0,197.932910718,0.221155915638,198,1.0,2017-02-25 02:53:56,60.6234405975,890858
24,27.2619487502,0.204478137747,0.60566755612,1,3677,11.9276598061,6.36841453312,58300780.0,197.932898758,0.208622129802,198,1.0,2017-02-25 02:53:57,60.6316847785,891080
23,27.285303802,0.107181881855,0.878031003984,0,3631,22.0597375143,6.17102755486,61816408.0,197.917549421,0.109363621019,198,1.0,2017-02-25 02:53:57,0.402981669899,891008
24,27.2619548903,0.166687510629,0.605899420347,1,3678,12.6264188617,5.49445045452,58346356.0,197.932894723,0.170042652482,198,1.0,2017-02-25 02:53:58,60.6399277735,891302
23,27.2488876767,0.099749024886,0.878296031388,0,3632,22.4666736658,5.84751220524,61816408.0,197.782967494,0.101733452716,198,1.0,2017-02-25 02:53:58,0.402972903361,891238
23,27.2619509292,0.125621897702,0.87817283334,1,3633,18.5216069526,6.07246513581,61816408.0,197.932849275,0.128133064269,198,1.0,2017-02-25 02:53:59,0.402914082046,891584
24,27.2619509292,0.225520089754,0.606515879194,1,3679,9.63763861146,5.67589695483,58300780.0,197.932849275,0.230111761364,198,1.0,2017-02-25 02:53:59,60.6481699238,891509
23,27.2613779129,0.0943825686675,0.878572030198,0,3634,23.2900075099,5.73575111559,61816408.0,197.817714479,0.0962762689327,198,1.0,2017-02-25 02:54:00,0.402922193698,891653
24,27.2619509292,0.250048344373,0.606754963996,1,3680,10.7209406062,7.0014594948,58300780.0,197.932849275,0.255165117414,198,1.0,2017-02-25 02:54:00,60.6564108535,891717
24,27.2619507352,0.20073557758,0.607195000905,1,3681,10.804439703,5.66310224939,58346356.0,197.932810292,0.204805627466,198,1.0,2017-02-25 02:54:01,60.6646506555,891911
23,27.2378813561,0.0971436032524,0.878779977332,0,3635,21.5084840566,5.45083662271,61816408.0,197.867394464,0.0990467825868,198,1.0,2017-02-25 02:54:01,0.402896430134,891844
24,27.2619430409,0.215224225903,0.60780393988,1,3682,9.87940149574,5.55243447485,58398436.0,197.93278938,0.219601428228,198,1.0,2017-02-25 02:54:02,60.6728894234,892068
23,27.2410325145,0.119502707838,0.87866789932,0,3636,18.502963828,5.76910780528,61816408.0,198.023630157,0.121832104599,198,1.0,2017-02-25 02:54:02,0.402837522265,892024
24,27.2619386204,0.214068899639,0.608118800959,1,3683,11.0424571926,6.17277082624,58346356.0,197.932808584,0.218422894676,198,1.0,2017-02-25 02:54:03,60.6811269647,892266
23,27.2665313713,0.111503901891,0.878723212242,0,3637,20.847334236,6.06639850016,61816408.0,197.932238027,0.113739782562,198,1.0,2017-02-25 02:54:03,0.402801891537,892208
23,27.2938098673,0.097925310448,0.87906983332,0,3638,23.228834217,5.93650363935,61816408.0,197.977480385,0.0999268046251,198,1.0,2017-02-25 02:54:04,0.402808472619,892378
24,27.2619397343,0.214114814601,0.608519347693,1,3684,10.6504741778,5.9549533616,58346356.0,197.932808446,0.218471064921,198,1.0,2017-02-25 02:54:04,60.6893634236,892439
24,27.2619497597,0.237335633156,0.6093551024,1,3685,8.78554729457,5.44560142447,58398436.0,197.932822498,0.242187416668,198,1.0,2017-02-25 02:54:05,60.6975989368,892641
23,27.2696207962,0.107586464784,0.87913610572,0,3639,20.6984258025,5.81122710532,61816408.0,197.968563609,0.109744212245,198,1.0,2017-02-25 02:54:05,0.402770775651,892575
24,27.2619517578,0.154538142571,0.609271684347,1,3686,15.7489818411,6.35346802907,58300780.0,197.932831808,0.157649228047,198,1.0,2017-02-25 02:54:06,60.7058326881,892842
23,27.3072960789,0.1044820549,0.879273403346,0,3640,21.4049392337,5.83800445979,61816408.0,197.943446054,0.106650323155,198,1.0,2017-02-25 02:54:06,0.402743270306,892764
23,27.2619642726,0.115622540948,0.87923708414,1,3641,19.6859546788,5.94013545604,61816408.0,197.932834737,0.117935773993,198,1.0,2017-02-25 02:54:07,0.402693825478,893081
24,27.2619642726,0.197794374063,0.60956128384,1,3687,11.5286403074,5.9542034982,58346356.0,197.932834737,0.2018096716,198,1.0,2017-02-25 02:54:07,60.7140657125,893008
24,27.2619642726,0.182547624124,0.609841556442,1,3688,11.9412277534,5.69145072927,58346356.0,197.932834737,0.186243835915,198,1.0,2017-02-25 02:54:08,60.7222975818,893207
23,27.2207192409,0.111652188643,0.879276969268,0,3642,20.6379189762,6.0115288161,61816408.0,197.883195998,0.113812267436,198,1.0,2017-02-25 02:54:08,0.402655314441,893148
24,27.2619543115,0.218421909827,0.610074078005,1,3689,11.3747548026,6.48812355727,58346356.0,197.932822749,0.222876051892,198,1.0,2017-02-25 02:54:09,60.7305283872,893379
23,27.2844217174,0.108150626561,0.879296427762,0,3643,20.0802371591,5.66827024213,61816408.0,197.930076012,0.11035652139,198,1.0,2017-02-25 02:54:09,0.402610041635,893320
23,27.2701359708,0.109103643872,0.879317620683,0,3644,20.1750677191,5.74456283527,61816408.0,197.938563814,0.111301163077,198,1.0,2017-02-25 02:54:10,0.402565849492,893479
24,27.2619600945,0.204095490371,0.610529553576,1,3690,10.6455737316,5.67353319952,58398436.0,197.932822042,0.20824733402,198,1.0,2017-02-25 02:54:10,60.7387581441,893536
23,27.1872781036,0.101020140563,0.879448542464,0,3645,21.0032040837,5.53337370029,61816408.0,197.854384001,0.102918288036,198,1.0,2017-02-25 02:54:11,0.402532307262,893639
24,27.261962162,0.220305632861,0.610929156777,1,3691,10.5033816845,6.04286960913,58346356.0,197.932823494,0.224802484737,198,1.0,2017-02-25 02:54:11,60.7469867987,893696
24,27.2619401463,0.202841519029,0.611081856186,1,3692,12.2150578129,6.4699977857,58346356.0,197.932800371,0.206969236078,198,1.0,2017-02-25 02:54:12,60.7552141798,893858
23,27.2343800775,0.096541210964,0.879853418795,0,3646,23.7342773578,5.97722045016,61816408.0,197.943504105,0.0984224023457,198,1.0,2017-02-25 02:54:12,0.402549857103,893803
23,27.246389373,0.117406059168,0.879827975025,0,3647,19.9990208995,6.12702028261,61816408.0,197.951258076,0.119724570496,198,1.0,2017-02-25 02:54:13,0.402503661645,893971
24,27.2619312466,0.190303063626,0.611278040665,1,3693,12.212505728,6.06841615757,58346356.0,197.932803828,0.194167544286,198,1.0,2017-02-25 02:54:13,60.7634404466,894022
23,27.1412506898,0.110423902163,0.879910522979,0,3648,21.1956533286,6.10180754737,61816408.0,197.920522967,0.112403725233,198,1.0,2017-02-25 02:54:14,0.402472841573,894146
24,27.2619278558,0.165759816586,0.611211551439,1,3694,15.2361261354,6.59356558385,58300780.0,197.932807854,0.169111518453,198,1.0,2017-02-25 02:54:14,60.7716653191,894191
23,27.2700303211,0.0993141308937,0.880201168347,0,3649,22.7956579824,5.90751526343,61816408.0,197.991969036,0.101307218092,198,1.0,2017-02-25 02:54:15,0.402469900671,894325
24,27.2618980909,0.211911849517,0.6116973965,1,3695,10.3433489381,5.72391825978,58320312.0,197.932804824,0.216235274218,198,1.0,2017-02-25 02:54:15,60.7798895311,894373
23,27.2370307681,0.0932321854605,0.880583188781,0,3650,23.0082685379,5.59574367572,61816408.0,197.943794545,0.0950547964486,198,1.0,2017-02-25 02:54:16,0.402471225892,894501
24,27.2619005707,0.188142167297,0.61191229273,1,3696,12.1452179141,5.96645462936,58346356.0,197.932822865,0.191964495692,198,1.0,2017-02-25 02:54:16,60.788112463,894561
24,27.26189197,0.180355509053,0.612008388659,1,3697,13.1347671955,6.18528702529,58398436.0,197.93282666,0.184015351299,198,1.0,2017-02-25 02:54:17,60.7963341904,894760
23,27.1983447493,0.113201876973,0.880621136397,0,3651,20.7597791852,6.12966479649,61816408.0,197.958514687,0.115341853805,198,1.0,2017-02-25 02:54:17,0.402434179501,894694
23,27.2124022737,0.0953786010797,0.880936114804,0,3652,22.5782473936,5.61702173233,61816408.0,197.868629484,0.097213725762,198,1.0,2017-02-25 02:54:18,0.402426786211,894901
24,27.2618770702,0.16317832848,0.611937831984,1,3698,15.34275606,6.53630776507,58300780.0,197.932832683,0.166480047885,198,1.0,2017-02-25 02:54:18,60.8045546009,894963
24,27.2618607441,0.170646338004,0.61196384353,1,3699,13.9752756046,6.22651266088,58346356.0,197.932811497,0.174104883437,198,1.0,2017-02-25 02:54:19,60.8127740261,895160
23,27.2699649814,0.120955003833,0.880868953363,0,3653,19.4789309777,6.1495442841,61816408.0,197.967475211,0.123396650116,198,1.0,2017-02-25 02:54:19,0.402375354992,895096
24,27.2618624068,0.177711696607,0.612049101276,1,3700,13.2796576894,6.16182995728,58346356.0,197.932818608,0.181319232562,198,1.0,2017-02-25 02:54:20,60.8209924043,895379
23,27.2283570428,0.0875486743984,0.881434970921,0,3654,23.9821294673,5.47650238876,61816408.0,197.897789436,0.0892538207596,198,1.0,2017-02-25 02:54:20,0.40239817758,895306
24,27.2618492873,0.157562262123,0.612031308964,1,3701,14.7329263173,6.06035559599,58300780.0,197.932804892,0.160749877443,198,1.0,2017-02-25 02:54:21,60.8292095367,895581
23,27.2651121624,0.101277454126,0.88158728687,0,3655,21.3457218933,5.64121727671,61816408.0,197.980007333,0.103307005866,198,1.0,2017-02-25 02:54:21,0.402369392534,895519
23,27.1607251893,0.124409287711,0.881547233468,0,3656,20.2031494824,6.55493220093,61816408.0,197.904638065,0.12669653692,198,1.0,2017-02-25 02:54:22,0.402325374049,895714
24,27.261850242,0.194873658306,0.612096636473,1,3702,13.0666137294,6.64916484795,58300780.0,197.932818703,0.198844652118,198,1.0,2017-02-25 02:54:22,60.8374257131,895762
23,27.1880083828,0.0903516027284,0.882050059069,0,3657,23.8532262925,5.61987022558,61816408.0,197.892855906,0.0920499557989,198,1.0,2017-02-25 02:54:23,0.402344926073,895901
24,27.2618306556,0.199378712099,0.612496139867,1,3703,10.9582651505,5.70536561287,58398436.0,197.932813244,0.203446107383,198,1.0,2017-02-25 02:54:23,60.8456409748,895947
24,27.2618035405,0.300664436283,0.613426206073,1,3704,7.43788553901,5.84260275012,58398436.0,197.932798568,0.306920191123,198,1.0,2017-02-25 02:54:24,60.8538554535,896135
23,27.1970895033,0.0932341464309,0.882409999159,0,3658,22.8114622657,5.54648279698,61816408.0,197.909157659,0.0950004451669,198,1.0,2017-02-25 02:54:24,0.402341788547,896069
24,27.2617812256,0.189150672776,0.613722819683,1,3705,11.6641859336,5.76109472767,58398436.0,197.932790416,0.193004097846,198,1.0,2017-02-25 02:54:25,60.862068431,896311
23,27.2844348534,0.0979121837761,0.882801574978,0,3659,23.8719077483,6.10043593431,61816408.0,197.914263439,0.0999184002792,198,1.0,2017-02-25 02:54:25,0.402361566179,896251
24,27.2617883026,0.28951388044,0.614552791125,1,3706,7.82800549758,5.9207515295,58398436.0,197.932784628,0.29552814534,198,1.0,2017-02-25 02:54:26,60.8702806557,896526
23,27.2469881443,0.112556726589,0.882833313181,0,3660,20.656538589,6.0672272208,61816408.0,197.937251931,0.114790098508,198,1.0,2017-02-25 02:54:26,0.402322948948,896459
23,27.2468154503,0.121875858163,0.882780549592,0,3661,19.8328011022,6.30797585925,61816408.0,197.963082831,0.124293428886,198,1.0,2017-02-25 02:54:27,0.402274850146,896665
24,27.2617848048,0.187357674873,0.61469552852,1,3707,12.6032921965,6.16591488948,58346356.0,197.932785684,0.191175567442,198,1.0,2017-02-25 02:54:27,60.8784913292,896744
24,27.2617817879,0.271788846811,0.615553101271,1,3708,8.0550011233,5.71902179264,58398436.0,197.93279179,0.277418924077,198,1.0,2017-02-25 02:54:28,60.8867013168,896958
23,27.2230129584,0.108009531608,0.882878290153,0,3662,21.2724181592,5.99440108851,61816408.0,197.913400425,0.11011076426,198,1.0,2017-02-25 02:54:28,0.402244761603,896881
24,27.2617718433,0.173774376841,0.615591084819,1,3709,13.7612936676,6.24392519218,58346356.0,197.932786816,0.177308591292,198,1.0,2017-02-25 02:54:29,60.8949096676,897141
23,27.1949649699,0.0959211912399,0.883207891424,0,3663,22.8687408376,5.72119773919,61816408.0,197.852475986,0.0977461420836,198,1.0,2017-02-25 02:54:29,0.402242516557,897090
24,27.2617501271,0.222409135564,0.616139353652,1,3710,9.86388196314,5.72962571725,58346356.0,197.93276071,0.226975431882,198,1.0,2017-02-25 02:54:30,60.9031172731,897342
23,27.2680313575,0.107123324911,0.883308389352,0,3664,21.2436774048,5.93894413274,61816408.0,198.000064734,0.109279862847,198,1.0,2017-02-25 02:54:30,0.402211942681,897277
24,27.2617517652,0.241546343921,0.616597802346,1,3711,9.78738913865,6.17497638342,58398436.0,197.932778262,0.246525216673,198,1.0,2017-02-25 02:54:31,60.9113237793,897533
23,27.2318557422,0.119285936147,0.883256463505,0,3665,19.7089484746,6.13466176131,61816408.0,197.945604037,0.121625658324,198,1.0,2017-02-25 02:54:31,0.402162603617,897473
24,27.2617454836,0.219979360275,0.616973728106,1,3712,10.5706275906,6.07304865419,58346356.0,197.932780957,0.224496320694,198,1.0,2017-02-25 02:54:32,60.9195291068,897707
23,27.2578319675,0.110250333619,0.88343232382,0,3666,22.6647994338,6.52188054862,61816408.0,197.844610346,0.112477072178,198,1.0,2017-02-25 02:54:32,0.402156215493,897654
24,27.2617445222,0.341127778093,0.617823901096,1,3713,7.02232087861,6.25989281053,58398436.0,197.932759296,0.348299071525,198,1.0,2017-02-25 02:54:33,60.9277336582,897903
23,27.2292168415,0.112993192223,0.883582765457,0,3667,22.5794576771,6.65671827136,61816408.0,197.974732412,0.115198742647,198,1.0,2017-02-25 02:54:33,0.402148126317,897841
24,27.261736906,0.254356002197,0.618306105584,1,3714,9.44249466799,6.27376754544,58346356.0,197.932769124,0.259616389731,198,1.0,2017-02-25 02:54:34,60.9359368799,898094
